person,personLabel,dob,dod,citizenshipLabel,placeOfDeathLabel,mannerOfDeathLabel,causeOfDeathLabel,killerLabel
http://www.wikidata.org/entity/Q4071302,Salatyn Asgarova,1961-12-16T00:00:00Z,1991-01-09T00:00:00Z,Soviet Union,Lachin,,,
http://www.wikidata.org/entity/Q247538,Meir Kahane,1932-08-01T00:00:00Z,1990-11-05T00:00:00Z,United States,Manhattan,,gunshot wound,El Sayyid Nosair
http://www.wikidata.org/entity/Q247538,Meir Kahane,1932-08-01T00:00:00Z,1990-11-05T00:00:00Z,Israel,Manhattan,,gunshot wound,El Sayyid Nosair
http://www.wikidata.org/entity/Q465465,Bahriye Üçok,1919-01-01T00:00:00Z,1990-10-06T00:00:00Z,Turkey,Ankara,,explosion,
http://www.wikidata.org/entity/Q465465,Bahriye Üçok,1919-01-01T00:00:00Z,1990-10-06T00:00:00Z,Ottoman Empire,Ankara,,explosion,
http://www.wikidata.org/entity/Q693103,Turan Dursun,1934-01-01T00:00:00Z,1990-09-04T00:00:00Z,Turkey,Istanbul,,gunshot wound,
http://www.wikidata.org/entity/Q693103,Turan Dursun,1934-01-01T00:00:00Z,1990-09-04T00:00:00Z,Turkey,Istanbul,,gunshot wound,
http://www.wikidata.org/entity/Q5203813,D. Scott Rogo,1950-02-01T00:00:00Z,1990-08-18T00:00:00Z,United States,Los Angeles,,,
http://www.wikidata.org/entity/Q8077673,Çetin Emeç,1935-01-01T00:00:00Z,1990-03-07T00:00:00Z,Turkey,Istanbul,,gunshot wound,
http://www.wikidata.org/entity/Q6930697,Muammer Aksoy,1917-01-01T00:00:00Z,1990-01-31T00:00:00Z,Turkey,Bahçelievler,,,
http://www.wikidata.org/entity/Q6930697,Muammer Aksoy,1917-01-01T00:00:00Z,1990-01-31T00:00:00Z,Ottoman Empire,Bahçelievler,,,
http://www.wikidata.org/entity/Q5220470,Danny Huwé,1943-12-01T00:00:00Z,1989-12-01T00:00:00Z,Belgium,Bucharest,,gunshot wound,
http://www.wikidata.org/entity/Q2040292,Pavlos Bakoyannis,1935-02-10T00:00:00Z,1989-09-26T00:00:00Z,Greece,Athens,,,
http://www.wikidata.org/entity/Q3046401,Luis Carlos Galán Sarmiento,1943-09-29T00:00:00Z,1989-08-18T00:00:00Z,Colombia,Soacha,,,
http://www.wikidata.org/entity/Q337027,Richard Rive,1931-03-01T00:00:00Z,1989-06-04T00:00:00Z,South Africa,Cape Town,,,
http://www.wikidata.org/entity/Q2753325,Cornel Lagrouw,1958-01-01T00:00:00Z,1989-03-19T00:00:00Z,Kingdom of the Netherlands,San Francisco Javier,,,
http://www.wikidata.org/entity/Q124605460,Francisco Peccorini Letona,1915-11-27T00:00:00Z,1989-03-15T00:00:00Z,El Salvador,San Salvador,,,
http://www.wikidata.org/entity/Q117705172,Hugo Bustíos,1950-02-20T00:00:00Z,1988-11-24T00:00:00Z,Peru,Huanta Province,,,
http://www.wikidata.org/entity/Q109328189,Jaime Bilbao Iglesias,,1988-11-22T00:00:00Z,Spain,Madrid,,,Euskadi Ta Askatasuna
http://www.wikidata.org/entity/Q5963847,Héctor Félix Miranda,1941-01-01T00:00:00Z,1988-04-20T00:00:00Z,Mexico,Tijuana,,,
http://www.wikidata.org/entity/Q3335321,Naji al-Ali,1937-01-01T00:00:00Z,1987-08-29T00:00:00Z,,London,,,
http://www.wikidata.org/entity/Q9006166,Héctor Abad Gómez,1921-12-02T00:00:00Z,1987-08-25T00:00:00Z,Colombia,Medellín,,,
http://www.wikidata.org/entity/Q9006166,Héctor Abad Gómez,1921-12-02T00:00:00Z,1987-08-25T00:00:00Z,Colombia,Antioquia,,,
http://www.wikidata.org/entity/Q3612802,Almerigo Grilz,1953-03-11T00:00:00Z,1987-05-19T00:00:00Z,Italy,Caia,,,
http://www.wikidata.org/entity/Q3612802,Almerigo Grilz,1953-03-11T00:00:00Z,1987-05-19T00:00:00Z,Italy,Caia,,,
http://www.wikidata.org/entity/Q4285686,Mahdi Amel,1936-01-01T00:00:00Z,1987-05-18T00:00:00Z,Lebanon,Beirut,,gunshot wound,
http://www.wikidata.org/entity/Q7820117,Tomohiro Kojiri,1957-12-12T00:00:00Z,1987-05-04T00:00:00Z,Japan,,,,
http://www.wikidata.org/entity/Q5948964,Husayn Muruwwa,1908-01-01T00:00:00Z,1987-02-17T00:00:00Z,Lebanon,,,assassination,
http://www.wikidata.org/entity/Q5948964,Husayn Muruwwa,1910-01-01T00:00:00Z,1987-02-17T00:00:00Z,Lebanon,,,assassination,
http://www.wikidata.org/entity/Q5948964,Husayn Muruwwa,1908-01-01T00:00:00Z,1987-02-17T00:00:00Z,Lebanon,,,assassination,
http://www.wikidata.org/entity/Q5948964,Husayn Muruwwa,1910-01-01T00:00:00Z,1987-02-17T00:00:00Z,Lebanon,,,assassination,
http://www.wikidata.org/entity/Q465872,Meena Keshwar Kamal,1956-02-27T00:00:00Z,1987-02-04T00:00:00Z,Democratic Republic of Afghanistan,Quetta,,,
http://www.wikidata.org/entity/Q465872,Meena Keshwar Kamal,1956-02-27T00:00:00Z,1987-02-04T00:00:00Z,Republic of Afghanistan,Quetta,,,
http://www.wikidata.org/entity/Q1978472,Guillermo Cano Isaza,1925-08-12T00:00:00Z,1986-12-17T00:00:00Z,Colombia,Bogotá,,,
http://www.wikidata.org/entity/Q5253580,Dele Giwa,1947-03-16T00:00:00Z,1986-10-19T00:00:00Z,Nigeria,Ikeja,,explosion,
http://www.wikidata.org/entity/Q7051632,Norma Alicia Moreno Figueroa,1962-06-24T00:00:00Z,1986-07-17T00:00:00Z,Mexico,,,,
http://www.wikidata.org/entity/Q1885587,Carlos Loret de Mola Mediz,1921-07-30T00:00:00Z,1986-02-07T00:00:00Z,Mexico,Guerrero,,traffic collision,
http://www.wikidata.org/entity/Q3082809,Frank Shoofey,1941-01-01T00:00:00Z,1985-10-15T00:00:00Z,Canada,Montreal,,,
http://www.wikidata.org/entity/Q426509,Vasyl Stus,1938-01-06T00:00:00Z,1985-09-04T00:00:00Z,Soviet Union,Perm-36,,,
http://www.wikidata.org/entity/Q426509,Vasyl Stus,1938-01-06T00:00:00Z,1985-09-04T00:00:00Z,Soviet Union,Perm-36,,,
http://www.wikidata.org/entity/Q12269020,Xabier Galdeano Arana,1934-06-15T00:00:00Z,1985-03-30T00:00:00Z,Spain,Saint-Jean-de-Luz,,gunshot wound,
http://www.wikidata.org/entity/Q6121059,Santiago Esteban Nattino Allende,1921-09-12T00:00:00Z,1985-03-30T00:00:00Z,Chile,Santiago,,,
http://www.wikidata.org/entity/Q6121059,Santiago Esteban Nattino Allende,1921-09-12T00:00:00Z,1985-03-30T00:00:00Z,Chile,Quilicura,,,
http://www.wikidata.org/entity/Q16011401,John Clay Walker,1948-10-05T00:00:00Z,1985-01-30T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q26690040,Hélène Roger-Viollet,1901-07-10T00:00:00Z,1985-01-27T00:00:00Z,France,6th arrondissement of Paris,,,
http://www.wikidata.org/entity/Q119033,Karl Brugger,1941-01-01T00:00:00Z,1985-01-01T00:00:00Z,Germany,Rio de Janeiro,,,
http://www.wikidata.org/entity/Q58815489,Alex Lavisores Orcullo,1946-10-19T00:00:00Z,1984-10-19T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q10899651,Henry Liu,1932-12-07T00:00:00Z,1984-10-15T00:00:00Z,United States,Daly City,,gunshot wound,
http://www.wikidata.org/entity/Q10899651,Henry Liu,1932-12-07T00:00:00Z,1984-10-15T00:00:00Z,Taiwan,Daly City,,gunshot wound,
http://www.wikidata.org/entity/Q10899651,Henry Liu,1932-12-07T00:00:00Z,1984-10-15T00:00:00Z,Republic of China,Daly City,,gunshot wound,
http://www.wikidata.org/entity/Q5976790,Lino Palacio,1903-11-05T00:00:00Z,1984-09-14T00:00:00Z,Argentina,"Barrio Norte, Buenos Aires",,,Claudia Sobrero
http://www.wikidata.org/entity/Q2543495,Alan Berg,1934-01-01T00:00:00Z,1984-06-18T00:00:00Z,United States,Denver,,gunshot wound,
http://www.wikidata.org/entity/Q2543495,Alan Berg,1934-01-09T00:00:00Z,1984-06-18T00:00:00Z,United States,Denver,,gunshot wound,
http://www.wikidata.org/entity/Q9027657,Manuel Buendía,1926-05-24T00:00:00Z,1984-05-30T00:00:00Z,Mexico,Mexico City,,,
http://www.wikidata.org/entity/Q1977444,John Hoagland,1947-06-15T00:00:00Z,1984-03-16T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q1977444,John Hoagland,1947-06-15T00:00:00Z,1984-03-16T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q1977444,John Hoagland,1947-06-15T00:00:00Z,1984-03-16T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q56191568,Salman Faris Jaber,1910-01-01T00:00:00Z,1983-09-05T00:00:00Z,Lebanon,Al Bennay,,,
http://www.wikidata.org/entity/Q222805,Ninoy Aquino,1932-11-27T00:00:00Z,1983-08-21T00:00:00Z,Philippines,Ninoy Aquino International Airport,,assassination,
http://www.wikidata.org/entity/Q3503607,Stjepan Đureković,1926-08-08T00:00:00Z,1983-07-28T00:00:00Z,Socialist Federal Republic of Yugoslavia,Wolfratshausen,,gunshot wound,State Security Administration
http://www.wikidata.org/entity/Q3749356,Francesca Alinovi,1948-01-28T00:00:00Z,1983-06-12T00:00:00Z,Italy,Bologna,,,
http://www.wikidata.org/entity/Q19842586,Georgis Athanasiades,1912-01-01T00:00:00Z,1983-03-19T00:00:00Z,Greece,Athens,,,
http://www.wikidata.org/entity/Q5949762,Peter Ivers,1946-09-20T00:00:00Z,1983-03-03T00:00:00Z,United States,Los Angeles,,blunt trauma,
http://www.wikidata.org/entity/Q4681484,Jozef Slagveer,1940-01-25T00:00:00Z,1982-12-09T00:00:00Z,Suriname,Paramaribo,,,
http://www.wikidata.org/entity/Q1932869,Bram Behr,1951-01-18T00:00:00Z,1982-12-08T00:00:00Z,Suriname,Paramaribo,,December murders,
http://www.wikidata.org/entity/Q3260827,Frank Wijngaarde,1939-08-14T00:00:00Z,1982-12-08T00:00:00Z,Kingdom of the Netherlands,Paramaribo,,,
http://www.wikidata.org/entity/Q4681484,Jozef Slagveer,1940-01-25T00:00:00Z,1982-12-08T00:00:00Z,Suriname,Paramaribo,,,
http://www.wikidata.org/entity/Q13749896,Lesley Rahman,1954-09-24T00:00:00Z,1982-12-08T00:00:00Z,Suriname,Paramaribo,,,
http://www.wikidata.org/entity/Q454997,Ruth First,1925-05-04T00:00:00Z,1982-08-17T00:00:00Z,South Africa,Maputo,,letter bomb,
http://www.wikidata.org/entity/Q95363450,Bořivoj Kopic,1931-09-07T00:00:00Z,1982-07-24T00:00:00Z,Czechoslovakia,Prague,,,
http://www.wikidata.org/entity/Q5757314,Jusuf Gërvalla,1945-10-01T00:00:00Z,1982-01-17T00:00:00Z,Socialist Federal Republic of Yugoslavia,Untergruppenbach,,,
http://www.wikidata.org/entity/Q12223928,Abd al-Wahhab al-Kayyali,1931-01-01T00:00:00Z,1981-12-07T00:00:00Z,Mandatory Palestine,Beirut,,,
http://www.wikidata.org/entity/Q12223928,Abd al-Wahhab al-Kayyali,1939-01-01T00:00:00Z,1981-12-07T00:00:00Z,Mandatory Palestine,Beirut,,,
http://www.wikidata.org/entity/Q12642680,Stanko Nižić,1951-02-24T00:00:00Z,1981-08-24T00:00:00Z,Switzerland,Zurich,,,State Security Administration
http://www.wikidata.org/entity/Q12642680,Stanko Nižić,1951-02-24T00:00:00Z,1981-08-24T00:00:00Z,Socialist Federal Republic of Yugoslavia,Zurich,,,State Security Administration
http://www.wikidata.org/entity/Q12721636,Ben Corlaciu,1924-03-06T00:00:00Z,1981-06-15T00:00:00Z,Romania,Paris,,,
http://www.wikidata.org/entity/Q7299037,Raymond Nels Nelson,1921-09-02T00:00:00Z,1981-06-01T00:00:00Z,,University Heights,,blunt trauma,http://www.wikidata.org/.well-known/genid/32d1b64c45bf1c04b8008de1edbfd2fc
http://www.wikidata.org/entity/Q12223928,Abd al-Wahhab al-Kayyali,1931-01-01T00:00:00Z,1981-01-01T00:00:00Z,Mandatory Palestine,Beirut,,,
http://www.wikidata.org/entity/Q12223928,Abd al-Wahhab al-Kayyali,1939-01-01T00:00:00Z,1981-01-01T00:00:00Z,Mandatory Palestine,Beirut,,,
http://www.wikidata.org/entity/Q19753891,Gregory Battcock,1937-07-02T00:00:00Z,1980-12-25T00:00:00Z,United States,San Juan,,stabbing,
http://www.wikidata.org/entity/Q721715,Nihat Erim,1912-01-01T00:00:00Z,1980-07-19T00:00:00Z,Turkey,Istanbul,,,
http://www.wikidata.org/entity/Q721715,Nihat Erim,1912-01-01T00:00:00Z,1980-07-19T00:00:00Z,Ottoman Empire,Istanbul,,,
http://www.wikidata.org/entity/Q721715,Nihat Erim,1912-01-01T00:00:00Z,1980-07-19T00:00:00Z,Turkey,Kartal,,,
http://www.wikidata.org/entity/Q721715,Nihat Erim,1912-01-01T00:00:00Z,1980-07-19T00:00:00Z,Ottoman Empire,Kartal,,,
http://www.wikidata.org/entity/Q112128183,Mohammed Mustafa Ramadan,1944-11-23T00:00:00Z,1980-04-11T00:00:00Z,Libya,London,,gunshot wound,
http://www.wikidata.org/entity/Q8079474,Ümit Kaftancıoğlu,1934-01-01T00:00:00Z,1980-04-11T00:00:00Z,Turkey,Istanbul,,,
http://www.wikidata.org/entity/Q112128183,Mohammed Mustafa Ramadan,1944-11-23T00:00:00Z,1980-04-11T00:00:00Z,Libya,London,,gunshot wound,
http://www.wikidata.org/entity/Q1051894,Cavit Orhan Tütengil,1921-01-21T00:00:00Z,1979-12-07T00:00:00Z,Turkey,Istanbul,,,
http://www.wikidata.org/entity/Q1051894,Cavit Orhan Tütengil,1921-01-21T00:00:00Z,1979-12-07T00:00:00Z,Ottoman Empire,Istanbul,,,
http://www.wikidata.org/entity/Q980955,Pierre Goldman,1944-06-22T00:00:00Z,1979-09-20T00:00:00Z,France,13th arrondissement of Paris,,,Honneur de la Police
http://www.wikidata.org/entity/Q980955,Pierre Goldman,1944-06-22T00:00:00Z,1979-09-20T00:00:00Z,France,place de l'Abbé-Georges-Hénocque,,,Honneur de la Police
http://www.wikidata.org/entity/Q13438856,Bernard Darke,1925-01-01T00:00:00Z,1979-07-14T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1791937,Bill Stewart,1941-01-01T00:00:00Z,1979-06-20T00:00:00Z,United States,Managua,,summary execution,
http://www.wikidata.org/entity/Q5239771,David Sibeko,1938-08-26T00:00:00Z,1979-06-12T00:00:00Z,South Africa,Dar es Salaam,,,
http://www.wikidata.org/entity/Q308154,Abdi İpekçi,1929-08-09T00:00:00Z,1979-02-01T00:00:00Z,Turkey,Istanbul,,,Mehmet Ali Ağca
http://www.wikidata.org/entity/Q3848597,Mario Francese,1925-02-06T00:00:00Z,1979-01-26T00:00:00Z,Italy,Palermo,,,
http://www.wikidata.org/entity/Q3848597,Mario Francese,1925-02-06T00:00:00Z,1979-01-26T00:00:00Z,Kingdom of Italy,Palermo,,,
http://www.wikidata.org/entity/Q5600978,Malcolm Caldwell,1931-09-27T00:00:00Z,1978-12-23T00:00:00Z,United Kingdom,Phnom Penh,,,
http://www.wikidata.org/entity/Q5292750,Don Harris,1936-09-08T00:00:00Z,1978-11-18T00:00:00Z,United States,Port Kaituma,,,
http://www.wikidata.org/entity/Q993124,Bruno Bušić,1939-10-06T00:00:00Z,1978-10-16T00:00:00Z,Socialist Federal Republic of Yugoslavia,Paris,,gunshot wound,
http://www.wikidata.org/entity/Q312925,Georgi Markov,1929-03-01T00:00:00Z,1978-09-11T00:00:00Z,People's Republic of Bulgaria,Balham,,intoxication,
http://www.wikidata.org/entity/Q5943358,José María Portell,1933-12-07T00:00:00Z,1978-06-28T00:00:00Z,Spain,Portugalete,,,Euskadi Ta Askatasuna
http://www.wikidata.org/entity/Q6217757,John A. Kelly,1943-11-30T00:00:00Z,1978-06-28T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q982793,Giuseppe Impastato,1948-01-05T00:00:00Z,1978-05-09T00:00:00Z,Italy,Cinisi,,,Gaetano Badalamenti
http://www.wikidata.org/entity/Q2919027,Youssef El Sebai,1917-06-17T00:00:00Z,1978-02-18T00:00:00Z,Egypt,Nicosia,,assassination,
http://www.wikidata.org/entity/Q706743,Pedro Joaquín Chamorro Cardenal,1924-09-23T00:00:00Z,1978-01-10T00:00:00Z,Nicaragua,Managua,,,
http://www.wikidata.org/entity/Q643691,David Holden,1924-11-20T00:00:00Z,1977-12-07T00:00:00Z,United Kingdom,Cairo,,,
http://www.wikidata.org/entity/Q643691,David Holden,1924-11-20T00:00:00Z,1977-12-07T00:00:00Z,United Kingdom of Great Britain and Ireland,Cairo,,,
http://www.wikidata.org/entity/Q3659167,Carlo Casalegno,1916-02-15T00:00:00Z,1977-11-29T00:00:00Z,Italy,Turin,,,Raffaele Fiore
http://www.wikidata.org/entity/Q3659167,Carlo Casalegno,1916-02-15T00:00:00Z,1977-11-29T00:00:00Z,Kingdom of Italy,Turin,,,Raffaele Fiore
http://www.wikidata.org/entity/Q16083826,Dragiša Kašiković,1932-08-09T00:00:00Z,1977-06-19T00:00:00Z,Serbia,Chicago,,,
http://www.wikidata.org/entity/Q24262149,Miguel Zavala Rodriguez,1940-07-08T00:00:00Z,1976-12-22T00:00:00Z,Argentina,Buenos Aires,,,
http://www.wikidata.org/entity/Q56380143,Abdullah al-Najjar,1898-01-01T00:00:00Z,1976-07-21T00:00:00Z,Australia,Beit Mery,,,
http://www.wikidata.org/entity/Q56380143,Abdullah al-Najjar,1898-01-01T00:00:00Z,1976-07-21T00:00:00Z,Lebanon,Beit Mery,,,
http://www.wikidata.org/entity/Q56380143,Abdullah al-Najjar,1898-01-01T00:00:00Z,1976-07-21T00:00:00Z,Ottoman Empire,Beit Mery,,,
http://www.wikidata.org/entity/Q56380143,Abdullah al-Najjar,1898-01-01T00:00:00Z,1976-07-21T00:00:00Z,French mandate of Lebanon,Beit Mery,,,
http://www.wikidata.org/entity/Q56380143,Abdullah al-Najjar,1898-01-01T00:00:00Z,1976-07-21T00:00:00Z,Jabal Druze,Beit Mery,,,
http://www.wikidata.org/entity/Q5292247,Don Bolles,1928-07-10T00:00:00Z,1976-06-13T00:00:00Z,United States,Phoenix,,,
http://www.wikidata.org/entity/Q3575151,Zelmar Michelini,1923-01-01T00:00:00Z,1976-05-20T00:00:00Z,Uruguay,Buenos Aires,,,
http://www.wikidata.org/entity/Q3575151,Zelmar Michelini,1924-05-20T00:00:00Z,1976-05-20T00:00:00Z,Uruguay,Buenos Aires,,,
http://www.wikidata.org/entity/Q464398,Omar Benjelloun,1936-11-26T00:00:00Z,1975-12-18T00:00:00Z,Morocco,Casablanca,,assassination,Chabiba islamia
http://www.wikidata.org/entity/Q7358141,Roger East,1922-02-07T00:00:00Z,1975-12-08T00:00:00Z,Australia,Dili,,,
http://www.wikidata.org/entity/Q2167618,Ross McWhirter,1925-08-12T00:00:00Z,1975-11-27T00:00:00Z,United Kingdom,London,,,
http://www.wikidata.org/entity/Q2167618,Ross McWhirter,1925-08-12T00:00:00Z,1975-11-27T00:00:00Z,United Kingdom of Great Britain and Ireland,London,,,
http://www.wikidata.org/entity/Q25120,Pier Paolo Pasolini,1922-03-05T00:00:00Z,1975-11-02T00:00:00Z,Italy,Lido di Ostia,,,
http://www.wikidata.org/entity/Q25120,Pier Paolo Pasolini,1922-03-05T00:00:00Z,1975-11-02T00:00:00Z,Kingdom of Italy,Lido di Ostia,,,
http://www.wikidata.org/entity/Q25120,Pier Paolo Pasolini,1922-03-05T00:00:00Z,1975-11-02T00:00:00Z,Italy,Lido di Ostia,,,
http://www.wikidata.org/entity/Q25120,Pier Paolo Pasolini,1922-03-05T00:00:00Z,1975-11-02T00:00:00Z,Kingdom of Italy,Lido di Ostia,,,
http://www.wikidata.org/entity/Q7360574,Rolando Masferrer,1918-07-18T00:00:00Z,1975-10-31T00:00:00Z,Cuba,Miami,,car bomb,
http://www.wikidata.org/entity/Q7938366,Vladimir Herzog,1937-06-27T00:00:00Z,1975-10-25T00:00:00Z,Brazil,São Paulo,,,Federal Government of Brazil
http://www.wikidata.org/entity/Q7938366,Vladimir Herzog,1937-06-27T00:00:00Z,1975-10-25T00:00:00Z,Yugoslavia,São Paulo,,,Federal Government of Brazil
http://www.wikidata.org/entity/Q23900824,Bernard Cabanes,1933-08-27T00:00:00Z,1975-06-14T00:00:00Z,France,Garches,,,
http://www.wikidata.org/entity/Q1133220,Cornel Chiriac,1942-05-09T00:00:00Z,1975-03-04T00:00:00Z,Romania,Munich,,,
http://www.wikidata.org/entity/Q6545890,Lige Clarke,1942-02-22T00:00:00Z,1975-02-10T00:00:00Z,United States,Veracruz,,traffic collision,
http://www.wikidata.org/entity/Q1791372,David Kraiselburd,1912-07-01T00:00:00Z,1974-07-17T00:00:00Z,Argentina,Manuel Bernardo Gonnet,,,
http://www.wikidata.org/entity/Q2939420,Carlos Mugica,1930-10-07T00:00:00Z,1974-05-11T00:00:00Z,Argentina,Villa Luro,,gunshot wound,
http://www.wikidata.org/entity/Q10860738,James Pope-Hennessy,1916-11-20T00:00:00Z,1974-01-25T00:00:00Z,United Kingdom,London,,,
http://www.wikidata.org/entity/Q10860738,James Pope-Hennessy,1916-11-20T00:00:00Z,1974-01-25T00:00:00Z,United Kingdom of Great Britain and Ireland,London,,,
http://www.wikidata.org/entity/Q1064898,Charles Edmund Horman Lazar,1942-05-15T00:00:00Z,1973-09-19T00:00:00Z,United States,Santiago,,,
http://www.wikidata.org/entity/Q1064898,Charles Edmund Horman Lazar,1942-05-15T00:00:00Z,1973-09-19T00:00:00Z,United States,Santiago commune,,,
http://www.wikidata.org/entity/Q1064898,Charles Edmund Horman Lazar,1942-05-15T00:00:00Z,1973-09-18T00:00:00Z,United States,Santiago,,,
http://www.wikidata.org/entity/Q1064898,Charles Edmund Horman Lazar,1942-05-15T00:00:00Z,1973-09-18T00:00:00Z,United States,Santiago commune,,,
http://www.wikidata.org/entity/Q5489929,Frank Teruggi,1949-01-01T00:00:00Z,1973-01-01T00:00:00Z,United States,Santiago,,,
http://www.wikidata.org/entity/Q6097057,Rafael Bernal,1915-06-28T00:00:00Z,1972-09-17T00:00:00Z,Mexico,Bern,,,National Army of Colombia
http://www.wikidata.org/entity/Q6097057,Rafael Bernal,1915-06-28T00:00:00Z,1972-09-17T00:00:00Z,Colombia,Bern,,,National Army of Colombia
http://www.wikidata.org/entity/Q369696,Ghassan Kanafani,1936-04-09T00:00:00Z,1972-07-08T00:00:00Z,Mandatory Palestine,Beirut,,car bombing,
http://www.wikidata.org/entity/Q369696,Ghassan Kanafani,1936-04-09T00:00:00Z,1972-07-08T00:00:00Z,Mandatory Palestine,Beirut,,car bombing,
http://www.wikidata.org/entity/Q15279925,Syed Nazmul Haque,1941-01-01T00:00:00Z,1971-12-14T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q15280396,Nizamuddin Ahmed,1929-01-01T00:00:00Z,1971-12-14T00:00:00Z,British Raj,,,,
http://www.wikidata.org/entity/Q15280646,ANM Golam Mostafa,1942-01-01T00:00:00Z,1971-12-14T00:00:00Z,Pakistan,,,,
http://www.wikidata.org/entity/Q50294485,Lynn Cecilia Eusan,1948-10-11T00:00:00Z,1971-09-10T00:00:00Z,,Houston,,stabbing,
http://www.wikidata.org/entity/Q1382471,Pierre Laporte,1921-02-25T00:00:00Z,1970-10-17T00:00:00Z,Canada,Quebec City,,,
http://www.wikidata.org/entity/Q1772252,Mauro De Mauro,1921-09-06T00:00:00Z,1970-09-01T00:00:00Z,Italy,Palermo,,,
http://www.wikidata.org/entity/Q1772252,Mauro De Mauro,1921-09-06T00:00:00Z,1970-09-01T00:00:00Z,Kingdom of Italy,Palermo,,,
http://www.wikidata.org/entity/Q3426782,René Puissesseau,1919-09-25T00:00:00Z,1970-07-07T00:00:00Z,France,Angkor Wat,,gunshot wound,
http://www.wikidata.org/entity/Q21483885,Saturnino Ibongo Iyanga,1936-01-18T00:00:00Z,1969-03-06T00:00:00Z,Equatorial Guinea,Bata,,,
http://www.wikidata.org/entity/Q1170260,Pablo de Rokha,1894-10-17T00:00:00Z,1968-09-10T00:00:00Z,Chile,Santiago,,,
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929-01-15T00:00:00Z,1968-04-04T00:00:00Z,United States,Memphis,,gunshot wound,James Earl Ray
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929-01-15T00:00:00Z,1968-04-04T00:00:00Z,United States,St. Joseph's Hospital,,gunshot wound,James Earl Ray
http://www.wikidata.org/entity/Q5247447,Hugh O'Connor,1921-01-01T00:00:00Z,1967-09-20T00:00:00Z,Canada,Jeremiah,,gunshot wound,Hobart Ison
http://www.wikidata.org/entity/Q440145,George Lincoln Rockwell,1918-03-09T00:00:00Z,1967-08-25T00:00:00Z,United States,Arlington County,,,
http://www.wikidata.org/entity/Q6480639,Lam Bun,1929-09-24T00:00:00Z,1967-08-25T00:00:00Z,British Hong Kong,British Hong Kong,,death by burning,
http://www.wikidata.org/entity/Q3595245,Balwantrai Mehta,1900-02-19T00:00:00Z,1965-09-19T00:00:00Z,India,Kutch district,,,
http://www.wikidata.org/entity/Q3595245,Balwantrai Mehta,1900-02-19T00:00:00Z,1965-09-19T00:00:00Z,British Raj,Kutch district,,,
http://www.wikidata.org/entity/Q3595245,Balwantrai Mehta,1900-02-19T00:00:00Z,1965-09-19T00:00:00Z,Dominion of India,Kutch district,,,
http://www.wikidata.org/entity/Q5263300,Derviş Ali Kavazoğlu,1924-04-04T00:00:00Z,1965-04-11T00:00:00Z,Cyprus,Larnaca,,,Turkish Resistance Organisation
http://www.wikidata.org/entity/Q3388887,Pio Gama Pinto,1927-03-31T00:00:00Z,1965-02-25T00:00:00Z,Kenya,Nairobi,,,
http://www.wikidata.org/entity/Q3388887,Pio Gama Pinto,1927-03-31T00:00:00Z,1965-02-25T00:00:00Z,India,Nairobi,,,
http://www.wikidata.org/entity/Q3388887,Pio Gama Pinto,1927-03-31T00:00:00Z,1965-02-25T00:00:00Z,British Raj,Nairobi,,,
http://www.wikidata.org/entity/Q3388887,Pio Gama Pinto,1927-03-31T00:00:00Z,1965-02-25T00:00:00Z,Dominion of India,Nairobi,,,
http://www.wikidata.org/entity/Q9696,John F. Kennedy,1917-05-29T00:00:00Z,1963-11-22T00:00:00Z,United States,Parkland Memorial Hospital,,shot to the head,Lee Harvey Oswald
http://www.wikidata.org/entity/Q9696,John F. Kennedy,1917-05-29T00:00:00Z,1963-11-22T00:00:00Z,United States,Parkland Memorial Hospital,,shot to the head,James Files
http://www.wikidata.org/entity/Q3175303,Jean de Brem,1935-08-02T00:00:00Z,1963-04-18T00:00:00Z,France,5th arrondissement of Paris,,,
http://www.wikidata.org/entity/Q3371389,Paul Guihard,1931-01-01T00:00:00Z,1962-09-30T00:00:00Z,France,Mississippi,,,
http://www.wikidata.org/entity/Q4831230,Ayhan Hikmet,1929-01-01T00:00:00Z,1962-04-23T00:00:00Z,Turkey,Nicosia,,,
http://www.wikidata.org/entity/Q4831230,Ayhan Hikmet,1929-01-01T00:00:00Z,1962-04-23T00:00:00Z,Northern Cyprus,Nicosia,,,
http://www.wikidata.org/entity/Q122947767,Q122947767,1934-01-01T00:00:00Z,1959-10-07T00:00:00Z,Kingdom of Iraq,Al Rasheed Street,,gunshot wound,
http://www.wikidata.org/entity/Q29441005,Mohamed El Aïchaoui,1929-01-23T00:00:00Z,1959-01-01T00:00:00Z,,Zbarbar,,,
http://www.wikidata.org/entity/Q110815309,Nassib Al Matni,1910-01-01T00:00:00Z,1958-05-08T00:00:00Z,Lebanon,Beirut,,assassination,
